	Cluster_0	Cluster_1	Cluster_2
CSNK1A1L	5.399327338129496	5.396250574712644	5.390813793103448
CSNK1D	8.160835971223023	8.155119540229883	8.308060344827586
CSNK1E	7.655412949640287	7.422833333333332	7.806175862068965
CSNK1G1	5.726020863309353	5.693305747126437	5.678872413793104
CSNK1G2	7.390281534772183	7.438843678160918	7.4194862068965515
CSNK1G2-AS1	5.265034292565948	5.27533908045977	5.332363793103449
CSNK1G3	6.552080575539568	6.353535632183907	6.2080758620689656
CSNK2A1	6.650498800959232	6.780674712643676	6.892605172413794
CSNK2A2	6.632943405275779	6.823831034482759	7.004372413793104
CSNK2B	10.657556115107914	10.613962068965519	10.884762068965516
CSPG4	6.472464508393286	6.406048275862068	6.854294827586207
CSPG4P1Y	5.31436282973621	5.306779310344826	5.311389655172414
CSPG5	5.628998321342926	5.668555172413793	5.74213103448276
CSPP1	7.037705515587529	6.885874712643679	6.946513793103448
CSRNP1	9.279158992805757	9.319359770114941	8.924456896551723
CSRNP2	7.910376978417266	7.587213793103446	7.445951724137931
CSRNP3	5.75720623501199	5.721371264367816	5.782731034482758
CSRP1	10.541298081534773	10.355773563218392	10.622748275862067
CSRP2	6.905680095923262	7.473145977011495	8.179712068965516
CSRP2BP	5.990862350119904	5.822402298850575	5.841208620689655
CSRP3	5.318660431654677	5.299367816091956	5.323546551724138
CST1	7.825742206235012	7.494785057471267	7.462575862068965
CST11	5.290896642685851	5.290022988505747	5.272212068965518
CST2	6.345064268585132	5.852364367816092	5.528139655172414
CST3	12.530219664268586	12.192219540229884	11.579687931034483
CST4	5.7068983213429245	5.514550574712644	5.384412068965518
CST5	6.465701918465228	5.446341379310345	5.387460344827587
CST6	6.531116306954437	6.712588505747127	6.583822413793103
CST7	6.371456594724221	7.3288436781609185	6.718606896551725
CST8	5.346760911270983	5.354166666666667	5.3441051724137925
CST9	6.350165947242207	5.960496551724138	5.956637931034483
CST9L	5.810811510791367	5.321844827586207	5.311937931034483
CSTA	5.561650599520383	5.756690804597701	5.620150000000001
CSTB	11.111945563549162	11.796467816091953	12.214646551724138
CSTF1	5.500512949640287	5.504658620689655	5.5079224137931035
CSTF2	8.017976019184653	7.9967448275862045	8.186460344827585
CSTF2T	6.429059472422062	6.416378160919541	6.114543103448276
CSTF3	7.983581294964029	7.920743678160918	8.453775862068964
CSTL1	5.36472278177458	5.332686206896551	5.324284482758621
CT45A3	5.4603448441247	5.5372	5.8541827586206905
CT45A5	5.321503597122303	5.354066666666667	5.416879310344827
CT47A1	5.3968371702637885	5.404594252873564	5.41268275862069
CT47A7	5.483781055155875	5.476719540229886	5.537979310344828
CT55	5.353314148681055	5.32665172413793	5.361751724137931
CT83	5.358680095923261	5.49656551724138	6.804189655172414
CTAG1A	5.330822541966428	5.341451724137931	5.4813931034482755
CTAG1B	5.411647242206235	5.400272413793103	5.418737931034483
CTAG2	5.426812709832134	5.44288735632184	5.511418965517243
CTAGE1	5.299608633093525	5.31721264367816	5.29701724137931
CTAGE5	5.392831414868105	5.38892183908046	5.370491379310344
CTAGE6	6.3772743405275785	6.086998850574714	6.38461724137931
CTBP1	7.15612278177458	7.123443678160919	7.099691379310344
CTBP2	5.717151318944844	5.626742528735632	5.655248275862069
CTBS	7.565894004796164	7.750342528735634	7.406603448275861
CTC1	6.764934532374101	6.6142551724137935	6.489534482758621
CTCF	7.845580575539569	7.899263218390804	7.785984482758621
CTCFL	5.312924700239808	5.33217816091954	5.365613793103448
CTDNEP1	7.329945083932853	7.3058287356321845	7.341698275862069
CTDP1	6.047625899280576	6.034352873563218	6.143958620689656
CTDSP1	7.5444354916067145	7.502711494252874	7.1849482758620695
CTDSP2	9.872959232613908	9.853068965517242	9.626141379310344
CTDSPL	9.38707505995204	8.81592988505747	8.86910172413793
CTDSPL2	6.404012709832134	6.367683908045977	6.40205
CTF1	6.001234292565948	5.784774712643678	5.863987931034482
CTGF	10.737325179856116	11.134919540229886	11.198962068965516
CTH	5.64978201438849	5.639218390804599	5.607906896551725
CTHRC1	9.074846762589928	9.646345977011496	9.310715517241379
CTIF	7.0326340527577935	6.9212022988505755	7.182046551724138
CTLA4	5.530569064748201	5.973857471264368	5.768139655172414
CTNNA1	10.555085371702637	10.263867816091956	9.956001724137932
CTNNA2	5.363819664268585	5.470942528735632	5.366336206896551
CTNNA3	5.317986570743405	5.30773908045977	5.307365517241379
CTNNAL1	6.774370743405276	6.782731034482758	6.939120689655172
CTNNB1	6.110514868105514	6.01482183908046	6.293036206896552
CTNNBIP1	5.7915573141486805	5.772822988505747	5.7957258620689664
CTNNBL1	8.161635491606715	8.246689655172412	8.171156896551725
CTNND1	6.0688079136690645	5.965493103448274	6.075129310344828
CTNND2	5.777201918465228	5.595571264367817	5.536872413793103
CTNS	5.6740537170263785	5.749174712643679	5.709924137931035
CTPS1	7.239327817745804	7.452311494252876	8.393703448275861
CTPS2	5.708562350119905	5.7084701149425285	5.706536206896551
CTR9	6.206301918465228	6.0750494252873555	6.06091896551724
CTRB1	5.236256594724221	5.2295137931034485	5.247577586206896
CTRB2	5.452605995203837	5.504372413793103	5.473846551724138
CTRC	6.279804556354916	6.324763218390804	6.519087931034483
CTRL	5.5828750599520385	5.744901149425288	5.849629310344827
CTSA	8.902899040767386	9.257080459770114	8.911627586206896
CTSB	9.88843573141487	10.413906896551723	10.083450000000001
CTSC	7.821667386091127	9.176733333333333	8.869391379310345
CTSD	7.571729256594724	7.682034482758622	7.551691379310345
CTSE	5.700836690647481	5.700089655172413	5.681510344827586
CTSF	8.094401918465229	7.5071919540229874	7.378963793103448
CTSG	6.876917505995205	7.472172413793104	6.215474137931033
CTSH	8.79585395683453	9.452222988505747	8.891056896551726
CTSK	9.927520623501197	10.730965517241382	9.582741379310345
CTSL	9.846092326139088	10.832124137931034	10.493063793103447
CTSL3P	5.423536690647482	5.429428735632184	5.399327586206897
