	Cluster_0	Cluster_1	Cluster_2
LHX6	6.55718	6.55967	6.38419
LHX8	5.28097	5.32808	5.29355
LHX9	5.32661	5.31893	5.33925
LIAS	6.30184	6.17447	6.34575
LIF	5.57725	5.56941	5.44611
LIFR	5.70309	5.58088	5.58269
LIG1	6.75625	7.00624	7.12694
LIG3	5.89453	5.95389	6.05218
LIG4	5.66536	5.688	5.68922
LILRA1	5.3572	5.372	5.35575
LILRA2	5.85288	5.69202	5.75787
LILRA3	5.3974	5.54825	5.3703
LILRA4	5.53616	5.53149	5.53714
LILRA5	5.47402	5.5796	5.44115
LILRB1	5.46455	5.58328	5.45205
LILRB2	5.45397	5.45827	5.46989
LILRB3	5.53325	5.55872	5.53712
LILRB4	6.62666	7.29101	6.40006
LILRB5	5.66568	5.73284	5.63969
LIM2	5.23291	5.22353	5.2606
LIMA1	8.50865	7.84817	8.18593
LIMCH1	8.53242	8.03635	8.4607
LIMD1	5.32756	5.3343	5.33493
LIMD2	5.38886	5.43644	5.38828
LIME1	8.03476	8.5221	7.85883
LIMK1	5.68539	5.81957	5.68138
LIMK2	6.00264	6.26166	5.92034
LIMS1	6.37026	6.54189	6.30929
LIMS2	6.52841	6.34381	6.16605
LIMS3	5.43288	5.42776	5.44944
LIN28A	5.29973	5.32817	5.35135
LIN28B	5.4336	5.56867	5.39597
LIN37	6.12131	6.21281	6.27162
LIN52	6.22796	6.14636	6.06009
LIN54	6.70055	6.85113	6.84627
LIN7A	5.7448	5.53473	5.7656
LIN7B	6.58215	6.55423	6.69959
LIN7C	5.558	5.55537	5.56901
LIN9	6.09345	6.52485	6.31432
LINC00029	5.47313	5.47255	5.48673
LINC00032	5.2868	5.33079	5.32748
LINC00052	5.53185	5.41942	5.5664
LINC00083	5.49682	5.48393	5.51111
LINC00086	5.34017	5.31701	5.34823
LINC00111	5.27951	5.28372	5.29377
LINC00112	5.32213	5.3227	5.32346
LINC00114	5.37845	5.37665	5.40446
LINC00116	7.21529	7.25891	7.23196
LINC00152	6.04577	6.09872	6.08355
LINC00160	5.28679	5.30128	5.32622
LINC00161	5.42116	5.45135	5.48276
LINC00163	5.47633	5.49117	5.50574
LINC00173	5.47455	5.46653	5.47036
LINC00174	6.84308	6.69099	7.15597
LINC00200	5.2694	5.30527	5.28279
LINC00202-1	5.50751	5.5723	5.74004
LINC00229	5.40262	5.41102	5.43375
LINC00238	5.32246	5.30764	5.33291
LINC00242	5.52323	5.48422	5.48997
LINC00265	6.60095	6.76818	6.74721
LINC00266-1	5.33439	5.33507	5.35274
LINC00271	5.33921	5.35571	5.36108
LINC00273	5.42709	5.46335	5.41879
LINC00282	5.50767	5.50161	5.53586
LINC00301	5.40555	5.41651	5.41267
LINC00302	6.04835	6.12221	6.17162
LINC00303	5.34933	5.36105	5.3562
LINC00313	5.37953	5.37519	5.38179
LINC00314	5.37659	5.39397	5.39373
LINC00315	5.53741	5.53878	5.56747
LINC00319	5.45151	5.49736	5.49654
LINC00322	5.29015	5.29367	5.30606
LINC00323	5.52379	5.53549	5.5351
LINC00337	5.35234	5.38379	5.38806
LINC00341	6.33535	6.21634	5.9866
LINC00467	7.83671	7.56265	8.14259
LINC00469	5.41474	5.43673	5.443
LINC00470	5.40728	5.43113	5.42185
LINC00471	5.39046	5.39566	5.39966
LINC00472	5.5748	5.44077	5.65397
LINC00473	5.46665	5.49296	5.52572
LINC00477	5.41421	5.44349	5.42441
LINC00478	6.34298	6.06821	5.78268
LINC00482	5.54752	5.5547	5.6766
LINC00483	5.84679	5.84491	5.8596
LINC00518	5.41557	5.44737	5.42429
LINC00521	5.43013	5.45336	5.46841
LINC00523	5.36726	5.36792	5.34216
LINC00544	5.46908	5.46669	5.50335
LINC00574	5.57779	5.51903	5.61323
LINC00597	5.44691	5.45461	5.46196
LINC00615	5.49539	5.53679	5.54606
LINC00846	5.4815	5.46073	5.52476
LINC00852	5.45463	5.47263	5.48041
LINC00862	5.28123	5.28776	5.28685
LINGO2	5.41386	5.48146	5.38792
LINGO4	5.85208	5.83716	5.93184
LINS	5.89388	5.91034	5.88291
LIPA	9.96979	10.0183	9.46134
LIPC	5.40584	5.44414	5.39128
LIPE	5.93098	5.68025	5.76588
LIPF	5.57059	5.69284	5.58806
LIPG	5.71363	6.04732	5.56353
LIPH	5.45131	5.45486	5.48537
LIPI	5.29236	5.33899	5.31856
LIPJ	5.48713	5.49959	5.496
LIPK	5.3412	5.34694	5.34907
LIPM	5.27423	5.27341	5.28322
LIPN	5.39935	5.40236	5.39993
LITAF	10.8866	10.8828	10.4466
LIX1	5.43832	5.45735	5.44736
LIX1L	6.53543	6.80786	6.13018
LKAAEAR1	5.61637	5.52669	5.83138
LLGL1	8.14214	8.20044	8.18697
LLGL2	5.72445	5.73244	5.8537
LLPH	6.04534	6.03569	5.97782
LMAN1	5.97777	5.98794	5.91927
LMAN1L	5.56806	5.58588	5.57219
LMAN2	6.24812	6.27055	6.32957
LMAN2L	8.33002	8.04555	8.53012
LMBR1	7.8304	7.83763	7.65919
LMBR1L	5.54773	5.58108	5.58914
LMBRD1	8.91591	8.70965	8.60281
LMBRD2	5.70606	5.71233	5.73814
LMCD1	9.36697	8.87644	9.05499
LMF1	6.13583	5.94996	6.27824
LMF2	8.50232	8.60027	8.63772
LMLN	5.9266	5.8518	6.0407
LMNA	9.34129	9.38553	9.38654
LMNB1	5.71878	6.03768	5.81513
LMNB2	8.52494	9.28482	8.74848
LMNTD1	5.25135	5.26598	5.26445
LMNTD2	6.12215	5.70163	6.44578
LMO1	5.37536	5.47505	5.388
LMO3	5.50361	5.54908	5.53437
LMO4	9.70048	10.4557	8.99192
LMO7	5.58015	5.60724	5.56098
LMOD1	6.18341	5.89657	5.85983
LMOD2	5.49716	5.48745	5.51921
LMTK2	5.66158	5.7512	5.65703
LMTK3	8.94861	8.33292	9.21191
LMX1A	5.28049	5.23212	5.24194
LMX1B	5.46947	5.4278	5.50648
LNP1	5.63098	5.62838	5.61494
LNPEP	6.02399	6.09989	6.0513
LNX1	5.74424	5.61743	5.93588
LNX2	6.71939	6.52728	6.87433
LOH12CR1	5.65698	5.7035	5.66309
LONP1	8.78699	9.12738	9.0861
LONP2	8.10876	7.95179	8.23566
LONRF1	6.77691	6.81572	6.70923
LONRF2	5.90697	5.52622	6.15952
LONRF3	5.39009	5.45612	5.38502
LOR	5.41009	5.49702	5.32569
LOX	7.21359	7.27497	6.39627
LOXHD1	5.55128	5.53464	5.54874
LOXL1	6.28707	5.97076	6.00212
LOXL2	5.31639	5.29364	5.3048
LOXL3	6.30356	6.38364	6.36851
LOXL4	6.60636	7.06856	6.13898
LPA	5.41564	5.43145	5.43715
LPAL2	5.34483	5.35519	5.34494
LPAR1	7.01849	6.66976	6.7168
LPAR2	7.33557	7.76084	7.54846
LPAR3	5.42797	5.61318	5.39376
LPAR4	6.02702	5.99242	5.97424
LPAR6	8.52396	8.14643	8.01154
LPCAT1	7.06174	7.47717	7.38657
LPCAT2	6.03655	6.29697	5.89905
LPCAT3	8.07532	7.91933	8.19485
LPCAT4	5.98979	6.10539	5.96722
LPGAT1	5.96183	5.98359	6.1285
LPHN1	6.60214	6.46141	6.83488
LPHN2	6.72382	6.85195	6.38286
LPHN3	5.37946	5.39194	5.34178
LPIN1	8.57392	9.48978	8.31041
LPIN2	6.53454	6.66872	6.60242
LPIN3	5.4193	5.43976	5.46164
LPL	7.04301	6.89118	6.34044
LPO	5.36658	5.38087	5.38646
LPP	10.0121	9.69648	9.88457
LRAT	5.38002	5.41712	5.38897
LRBA	7.55562	7.18688	7.76734
LRCH1	5.39681	5.42239	5.39514
LRCH2	5.96569	5.86458	5.72399
LRCH3	6.06847	6.13819	6.14086
LRCH4	6.93605	7.18948	6.91711
LRFN2	5.62103	5.48294	5.86559
LRFN3	8.1353	8.05113	8.21463
LRFN4	6.49403	6.85757	6.94097
LRFN5	5.89808	5.77774	5.56362
LRG1	7.5593	6.35499	7.56189
LRGUK	5.52482	5.46454	5.57688
LRIF1	5.45113	5.48451	5.47325
LRIG1	8.88812	7.90352	9.03881
LRIG2	6.07921	6.15081	6.16599
LRIG3	6.08035	6.19721	5.66223
LRIT1	5.33416	5.34062	5.34881
LRIT2	5.28069	5.29791	5.28066
LRMP	6.34668	6.59215	5.95412
LRP1	6.45594	6.24352	6.10949
LRP10	9.22857	8.69988	9.18799
LRP11	7.26671	7.43307	7.40221
LRP12	5.45296	5.52834	5.46397
LRP1B	5.67888	5.4404	5.72901
LRP2	6.71739	5.79471	7.09452
LRP2BP	5.61238	5.57963	5.64472
LRP3	9.28569	9.201	9.24232
LRP4	5.68111	5.54269	5.56637
LRP5	7.08556	7.03465	7.28155
LRP5L	7.46615	7.39738	7.66898
LRP6	5.68369	5.73771	5.74787
LRP8	5.61648	6.24763	5.71742
LRPAP1	7.85532	7.75116	7.84102
LRPPRC	7.96077	8.18706	8.20774
LRR1	5.93031	6.05714	5.95406
LRRC1	6.82029	6.83545	7.02491
LRRC14	7.09628	7.12056	7.38051
LRRC15	7.48858	7.10472	7.30277
LRRC16A	6.82367	6.96122	6.78345
LRRC16B	5.65423	5.71046	5.77332
LRRC17	6.72628	5.78874	5.97683
LRRC2	5.40457	5.39542	5.39694
LRRC20	6.27411	6.31668	6.3793
LRRC23	6.53929	6.60187	6.45583
LRRC24	5.36249	5.3416	5.4125
LRRC25	5.73082	5.84693	5.70264
LRRC26	10.1989	8.66852	10.1562
LRRC27	5.35369	5.34402	5.3583
LRRC28	7.18712	7.33028	7.11449
LRRC29	5.46408	5.49372	5.48226
LRRC3	5.67016	5.80314	5.65952
LRRC30	5.43305	5.42729	5.44773
LRRC31	6.5676	6.02116	6.38868
LRRC32	8.78157	7.96542	8.0563
LRRC34	5.22616	5.26484	5.21678
LRRC37A	5.71103	5.69753	5.75424
LRRC37A2	5.31265	5.31903	5.32826
LRRC37A3	5.28624	5.2505	5.32495
LRRC37A4P	5.6174	5.75241	5.58212
LRRC37B	7.04343	7.07191	7.0959
LRRC37BP1	5.94	5.95531	5.9879
LRRC39	5.34848	5.34325	5.35113
LRRC3B	5.43552	5.39554	5.37351
LRRC4	5.29276	5.29808	5.29124
LRRC40	5.82814	5.84957	5.70705
LRRC41	7.30729	7.45195	7.37062
LRRC42	8.28779	8.45166	8.22119
LRRC43	5.44873	5.39569	5.47505
LRRC45	5.95425	6.10532	6.20462
LRRC46	5.86049	5.65607	6.03507
LRRC48	5.65911	5.44858	5.87687
LRRC49	6.56794	6.31	6.66139
LRRC4C	6.62607	6.04332	6.36508
LRRC52	5.26511	5.29568	5.27927
LRRC55	5.35043	5.36413	5.34356
LRRC56	6.78744	6.03404	7.24109
LRRC57	6.47099	6.46605	6.5649
LRRC59	5.56225	5.62588	5.57784
LRRC6	6.86645	6.21347	7.0662
LRRC61	5.74846	5.88088	5.89663
LRRC63	5.44118	5.46363	5.47692
LRRC66	5.34882	5.36969	5.34619
LRRC69	5.34728	5.33431	5.36001
LRRC7	5.22458	5.25397	5.24001
LRRC71	5.47826	5.47764	5.51672
LRRC73	5.5428	5.47317	5.65883
LRRC74	5.42828	5.45104	5.42278
LRRC75A	5.40207	5.38687	5.41139
LRRC75B	7.25774	7.22039	7.38834
LRRC8A	7.26889	7.3358	7.13079
LRRC8B	6.67763	6.98436	6.77595
LRRC8C	5.88924	6.05741	5.65343
LRRC8D	6.59212	7.03625	6.65032
LRRC8E	5.66812	5.65498	5.84212
LRRC9	5.38508	5.39035	5.40674
LRRCC1	5.48125	5.4922	5.49163
LRRFIP2	7.26224	7.29398	7.43952
LRRIQ1	5.37791	5.33844	5.45294
LRRIQ3	5.40232	5.40083	5.42226
LRRIQ4	5.34938	5.38261	5.3479
LRRK1	5.56693	5.60448	5.54775
LRRK2	5.5051	5.50158	5.44499
LRRN1	6.51508	6.27089	6.15984
LRRN2	5.50306	5.52005	5.52522
LRRN3	6.02683	5.7008	5.69577
LRRN4	5.49364	5.64144	5.50097
LRRN4CL	5.62671	5.43262	5.36162
LRRTM1	5.35673	5.36396	5.37644
LRRTM3	5.36406	5.35752	5.37867
LRRTM4	5.76666	5.78331	5.77111
LRSAM1	5.53881	5.54205	5.54413
LRTM1	5.48371	5.50166	5.52342
LRTM2	5.48251	5.47982	5.48315
LRTOMT	6.94725	6.41311	7.35397
LRWD1	7.15015	7.4805	7.35292
LSAMP	5.90438	5.98385	5.82018
LSM1	10.7104	10.7438	10.7363
LSM10	7.88408	8.05037	7.76154
LSM11	5.62889	5.64686	5.73273
LSM12	6.51662	6.54156	6.59947
LSM14A	9.74556	9.82566	9.7742
LSM14B	5.71868	5.75071	5.73863
LSM2	10.3589	10.6924	10.36
LSM3	10.0201	9.93818	9.82322
LSM4	9.52811	9.84077	9.961
LSM5	7.97677	8.11128	7.92983
LSM6	5.62519	5.66256	5.57051
LSM7	10.0034	10.2021	9.85441
LSMD1	8.27287	7.98276	8.42905
LSMEM1	5.74009	5.80772	5.82725
LSMEM2	5.37612	5.38205	5.36771
LSP1	5.54487	5.57143	5.55109
LSR	6.17264	6.34738	6.27974
LSS	5.80413	5.86826	5.92112
LST1	6.73248	6.98867	6.46669
LTA	6.12091	6.60528	5.88416
LTA4H	10.0498	10.0953	9.96026
LTB	7.06942	7.77405	6.52918
LTB4R	5.83954	5.94287	6.13934
LTB4R2	5.42973	5.42905	5.43608
LTBP1	5.49137	5.49492	5.4601
LTBP3	5.5757	5.51747	5.56905
LTBP4	6.4125	6.17686	6.24082
LTBR	7.06659	7.4253	7.28158
LTC4S	6.84635	6.16621	6.31957
LTF	8.30448	7.88735	7.35276
LTK	5.39563	5.40239	5.38153
LTN1	6.55073	6.56238	6.57228
LTV1	7.83425	8.21416	7.80236
LUC7L	5.6162	5.63775	5.64348
LUC7L2	6.6728	6.78218	6.8479
LUC7L3	7.08064	6.99921	7.2719
LUM	9.63739	8.95794	8.38234
LURAP1	5.60034	5.53774	5.60392
LURAP1L	6.68065	6.16693	6.61824
LUZP1	8.53035	8.52088	8.15758
LUZP2	5.5497	5.52602	5.5567
LUZP4	5.26493	5.255	5.26544
LXN	8.43107	8.52458	7.94466
LY6D	5.30042	5.62567	5.29518
LY6E	10.2384	10.8176	10.4442
LY6G5B	5.45959	5.5199	5.47583
LY6G5C	5.48914	5.45448	5.50994
LY6G6C	5.63102	5.59786	5.63412
LY6G6D	5.34423	5.32749	5.33312
LY6G6E	5.36914	5.39049	5.39469
LY6G6F	5.39521	5.40558	5.40266
LY6H	5.93128	5.84853	5.92178
LY6K	5.38902	5.55091	5.42288
LY75	5.26802	5.28159	5.26199
LY86	8.26531	8.19552	7.74477
LY9	5.67277	5.85335	5.49799
LY96	9.14906	9.38191	8.43606
LYAR	7.67261	8.1131	7.5282
LYG1	5.97257	6.11355	6.06758
LYG2	5.33911	5.36045	5.36009
LYL1	8.59806	8.5343	8.10074
LYN	8.81271	9.647	8.41462
LYNX1	5.30759	5.34746	5.3128
LYPD1	5.71645	5.9052	5.7507
LYPD2	5.49172	5.48804	5.52072
LYPD4	5.33103	5.36632	5.34466
LYPD5	5.30956	5.35099	5.31616
LYPD6	7.04486	5.95817	7.22183
LYPD6B	7.13643	6.1954	7.57179
LYPLA1	6.24895	6.19294	6.13417
LYPLA2	7.33239	7.4331	7.35243
LYPLA2P1	6.02915	6.05687	5.95043
LYPLAL1	8.24717	8.1425	8.16281
LYRM1	9.24362	8.9513	9.41835
LYRM2	8.35718	8.33883	8.3182
LYRM5	8.73721	8.41527	8.69824
LYRM7	5.92742	5.88281	5.858
LYSMD1	6.11639	6.10448	6.30277
LYSMD2	8.05393	8.44918	7.7958
LYSMD4	6.47645	6.56933	6.38997
LYST	5.77531	5.71349	5.7148
LYVE1	5.92855	5.80561	5.55724
LYZ	8.91606	9.87754	7.4925
LYZL1	5.39552	5.41502	5.39982
LYZL2	5.45045	5.47943	5.49034
LYZL4	5.38486	5.3871	5.39394
LYZL6	5.48798	5.49665	5.5311
LZTFL1	7.59788	6.99789	7.79421
LZTR1	9.246	9.21491	9.40836
LZTS1	6.59033	6.54407	6.33182
LZTS2	6.96379	6.85115	7.09878
M6PR	8.78322	9.02813	8.61688
MAB21L1	5.49636	5.48091	5.46047
MAB21L2	5.40431	5.40684	5.39131
MACC1	5.30647	5.32313	5.30848
MACF1	6.0005	6.08207	6.22039
MACROD1	6.94613	6.84798	7.32984
MACROD2	5.41754	5.41723	5.43279
MAD1L1	5.98002	6.12578	6.03553
MAD2L1	6.24528	6.72078	6.32054
MAD2L1BP	6.86956	6.86991	6.73767
MAD2L2	9.16959	9.50302	9.0554
MADCAM1	5.46548	5.45693	5.48505
MADD	6.59145	6.47502	6.89252
MAEA	7.69916	7.69752	7.59399
MAEL	5.34069	5.75388	5.3496
MAF	5.64579	5.6418	5.60224
MAF1	7.22155	7.38984	7.45923
MAFA	7.39776	7.68347	7.9852
MAFB	9.43936	9.35132	8.63664
MAFF	6.41659	6.626	6.27527
MAFG	5.96855	6.18111	6.08871
MAFK	5.50087	5.52722	5.51246
MAG	5.58788	5.41353	5.67913
MAGEA1	5.4894	5.462	5.51038
MAGEA10	5.33924	5.53416	5.3471
MAGEA11	5.4157	5.41682	5.40052
MAGEA12	5.55763	5.70995	5.59203
MAGEA2	5.37599	5.39492	5.37556
MAGEA3	5.44363	5.53659	5.45992
MAGEA4	5.38512	5.63584	5.40739
MAGEA5	5.43968	5.48754	5.47408
MAGEA6	5.55782	5.76755	5.56005
MAGEA8	5.31931	5.38649	5.34726
MAGEA9	5.44806	5.57117	5.45333
MAGEA9B	5.38547	5.56179	5.38748
MAGEB1	5.3141	5.34311	5.32782
MAGEB10	5.34331	5.32834	5.3259
MAGEB16	5.38806	5.39331	5.40882
MAGEB2	5.43501	5.45095	5.43111
MAGEB3	5.49104	5.49383	5.46527
MAGEB4	5.40427	5.43462	5.37995
MAGEB5	5.37784	5.39878	5.38646
MAGEB6	5.41298	5.39916	5.41696
MAGEC1	5.35828	5.41099	5.37751
MAGEC2	5.41807	5.53586	5.44556
MAGEC3	5.32386	5.3254	5.32636
MAGED1	7.78475	7.87695	7.72956
MAGED2	6.22188	5.87222	6.19378
MAGED4B	5.59396	5.61552	5.60713
MAGEE1	6.29984	6.16903	6.3988
MAGEE2	5.26288	5.27153	5.26791
MAGEH1	6.1174	6.13919	6.06301
MAGEL2	6.22351	6.27202	6.30112
MAGI1	5.49072	5.48001	5.51156
MAGI2	5.32113	5.28116	5.34391
MAGI3	5.44187	5.46445	5.44796
MAGOH	6.70961	7.07154	6.76913
MAGOHB	5.62649	5.80366	5.69206
MAK	5.57885	5.48624	5.56896
MAL	5.97456	6.34348	5.64601
MAL2	9.48529	9.30372	9.53747
MALL	7.12453	7.70024	6.51618
MALSU1	9.83089	9.95572	9.62081
MAMDC2	6.88314	6.28379	6.15089
MAMDC4	5.87912	5.7406	6.02816
MAML1	5.45412	5.42273	5.45876
MAML2	5.61883	5.71312	5.50737
MAML3	5.39766	5.34553	5.47943
MAMLD1	5.69519	5.88656	5.61679
MAMSTR	5.82991	5.89389	5.94183
MAN1A2	6.1678	6.13846	6.20573
MAN1C1	7.43438	6.92005	7.18652
MAN2A1	6.70399	6.58084	6.65846
MAN2A2	6.31091	6.16848	6.44662
MAN2B1	7.53417	7.99734	7.51229
MAN2C1	7.60309	7.42017	7.73223
MANBA	8.25278	8.16181	8.20542
MANBAL	8.81585	8.61762	9.00661
MANEA	5.79408	5.85221	5.75759
MANEAL	5.50298	5.5962	5.65395
MANSC1	6.8282	6.57558	6.58888
MAOA	8.02648	6.97478	7.90994
MAP10	5.94872	6.05135	6.02709
MAP1A	7.07842	6.75226	6.9055
MAP1B	6.76675	6.73984	6.42597
MAP1LC3A	5.56177	5.45888	5.65409
MAP1LC3B	8.43243	8.63882	8.36663
MAP1LC3C	5.61149	5.5818	5.50017
MAP1S	7.62138	7.75789	7.78226
MAP2	5.45961	5.71559	5.46106
MAP2K1	8.1522	8.43628	8.04503
MAP2K2	8.99082	9.19315	9.22916
MAP2K3	5.65091	5.75927	5.6095
MAP2K4	7.1153	6.91751	7.37938
MAP2K5	6.58249	6.48423	6.62609
MAP2K6	5.58116	5.60849	5.49116
MAP2K7	6.31903	6.22162	6.52401
MAP3K1	9.10352	8.3447	8.99812
MAP3K10	5.4093	5.41634	5.42344
MAP3K11	7.82539	7.93692	7.93207
MAP3K12	6.11998	5.93818	6.25732
MAP3K13	6.06214	6.14578	6.17602
MAP3K14	6.14865	6.28726	6.18691
MAP3K15	5.42578	5.45311	5.42592
MAP3K19	5.32119	5.30895	5.35083
MAP3K3	6.03832	6.06434	6.01392
MAP3K4	6.7993	6.73354	6.7717
MAP3K5	6.91135	7.39151	6.88333
MAP3K6	8.46273	8.43355	8.26856
MAP3K7	7.08026	7.31416	6.9937
MAP3K7CL	6.45329	6.49522	6.41155
MAP3K8	6.92818	7.13195	6.68468
MAP3K9	5.62646	5.64703	5.77945
MAP4	5.44465	5.44578	5.43281
MAP4K1	6.7986	7.16874	6.43991
MAP4K2	8.72207	9.01473	8.88673
MAP4K3	6.69622	6.53841	6.66179
MAP4K4	6.89754	6.97388	6.59818
MAP4K5	6.07898	6.03859	5.97444
MAP6	5.54086	5.48427	5.51504
MAP6D1	6.98288	7.02459	7.2114
MAP7	8.12946	7.9316	8.53407
MAP7D1	9.9863	10.1527	9.80579
MAP7D2	5.29223	5.51372	5.31039
MAP7D3	5.50343	5.53692	5.43281
MAP9	5.47691	5.46341	5.50202
MAPK1	6.84549	7.19445	6.64253
MAPK10	5.52862	5.56073	5.54538
MAPK11	5.49478	5.52566	5.51189
MAPK12	5.71596	5.82849	5.74752
MAPK14	5.68737	5.7389	5.64234
MAPK15	6.0924	5.89269	6.45137
MAPK1IP1L	7.91528	7.9137	7.74373
MAPK3	9.34497	8.98866	9.55231
MAPK4	5.61094	5.85056	5.60332
MAPK6	8.1045	8.35951	7.9251
MAPK7	5.75065	5.7864	5.76137
MAPK8	5.4169	5.42098	5.43827
MAPK8IP1	6.10991	5.95357	6.3075
MAPK8IP2	5.46024	5.46118	5.52894
MAPK8IP3	6.74809	6.65638	6.93053
MAPK9	7.0695	6.95578	7.07989
MAPKAP1	6.65069	6.81583	6.83276
MAPKAPK2	6.48506	6.46075	6.65068
MAPKAPK3	9.23672	9.25064	9.41742
MAPKAPK5	7.27341	7.50617	7.36038
MAPRE1	10.0867	10.2738	10.0206
MAPRE2	8.34991	8.82875	7.9252
MAPRE3	7.13169	7.08839	7.43197
MAPT	5.95021	5.51198	6.10637
MARC1	7.10278	7.10502	7.17585
MARC2	7.18222	6.80619	7.13384
MARCH1	5.90595	6.0959	5.62585
MARCH10	5.38816	5.36086	5.40011
MARCH11	5.57356	5.56195	5.57734
MARCH2	6.68285	6.56531	6.62652
MARCH3	6.72851	6.98095	7.06725
MARCH4	5.38514	5.39143	5.54061
MARCH5	6.2442	6.141	6.24188
MARCH6	9.35995	9.22379	9.94383
MARCH7	9.42777	9.36546	9.36574
MARCH8	5.3641	5.35235	5.36398
MARCH9	5.52036	5.46972	5.57271
MARCKS	10.9894	11.2327	10.3648
MARCKSL1	10.9012	10.9737	10.9966
MARCO	5.61953	6.65017	5.52686
MARK1	6.08244	6.19188	6.08138
MARK2	5.98828	6.13709	6.18559
MARK3	6.72565	6.6753	6.83712
MARK4	5.61451	5.60294	5.58627
MARS	7.40175	7.79159	7.62272
MARS2	5.91354	6.03746	5.96313
MARVELD2	5.61353	5.55234	5.71584
MARVELD3	6.44761	6.67351	6.6734
MAS1	5.52462	5.49976	5.54984
MAS1L	5.43539	5.43825	5.40519
MASP1	5.41295	5.42556	5.40401
MASP2	5.34558	5.34744	5.34375
MAST1	5.35145	5.41714	5.53043
MAST2	5.93503	5.97913	6.00365
MASTL	6.02243	6.46275	6.2345
MAT1A	5.32528	5.39339	5.41914
MAT2A	11.2971	11.2708	11.681
MAT2B	6.03542	5.97427	5.83458
MATK	5.4862	5.60144	5.45865
MATN1	5.29932	5.3677	5.29884
MATN2	6.85283	6.56672	6.25989
MATN3	7.16255	6.11426	6.64738
MATN4	5.31551	5.32621	5.31737
MATR3	5.67594	5.87618	5.69004
MAU2	7.68392	7.63885	7.76582
MAVS	5.67291	5.65351	5.73932
MAX	6.17079	6.04529	6.00932
MAZ	5.57616	5.58737	5.63103
MB	6.83491	6.70031	7.256
MB21D1	5.61488	5.94389	5.55296
MBD2	5.34803	5.34728	5.34942
MBD3	6.51142	6.58747	6.74891
MBD3L1	5.29593	5.29374	5.30138
MBD3L2	5.41424	5.41785	5.4294
MBD3L3	5.25814	5.26175	5.27706
MBD5	5.60687	5.57866	5.60748
MBD6	9.0865	8.76408	9.4855
MBIP	6.79236	6.73994	6.5872
MBL1P	5.54685	5.54233	5.57808
MBLAC1	5.5935	5.63022	5.72575
MBLAC2	5.90786	5.77796	5.93317
MBNL1	7.38544	7.42359	7.12173
MBNL2	6.7469	6.78315	6.63453
MBNL3	5.74365	5.88343	5.72243
MBOAT1	6.59818	6.46112	6.72101
MBOAT2	6.23209	6.08392	6.25099
MBOAT7	7.74186	7.56535	8.19122
MBP	6.41331	6.63044	6.27166
MBTPS1	8.27371	8.17821	8.44939
MBTPS2	5.87128	5.83295	5.87397
MC2R	5.23086	5.23906	5.23092
MC3R	5.25119	5.25888	5.25208
MC4R	5.32705	5.30521	5.34325
MC5R	5.27137	5.29086	5.27973
MCAM	5.56283	5.57354	5.51895
MCAT	6.27471	6.3013	6.30708
MCC	5.77738	5.66254	5.78161
MCCC1	8.35358	8.79093	8.26054
MCCD1	5.54935	5.49356	5.59623
MCEE	8.83626	8.58185	8.75492
MCEMP1	5.54249	5.8674	5.49833
MCF2	5.31714	5.3852	5.34267
MCF2L	5.36402	5.35544	5.37719
MCF2L2	5.55095	5.60403	5.5902
MCFD2	5.61412	5.63645	5.62791
MCHR1	5.40043	5.37022	5.38158
MCHR2	5.31133	5.29585	5.30913
MCL1	7.85196	7.98998	7.61833
MCM10	5.83557	6.65473	6.14626
MCM2	7.20804	8.09131	7.79508
MCM3	8.93918	9.48104	9.1938
MCM3AP	8.82103	8.75305	9.02843
MCM3AP-AS1	5.98528	6.18221	6.25942
MCM4	7.60197	8.44031	7.99865
MCM5	7.40608	8.17432	7.58461
MCM6	9.1481	9.96616	9.34096
MCM7	5.8785	6.38533	5.89562
MCM8	5.55514	5.69812	5.64309
MCM9	5.73899	5.7275	5.71709
MCMBP	6.03802	6.16763	6.17407
MCMDC2	5.54044	5.54928	5.58532
MCOLN1	7.63579	7.94293	7.85438
MCOLN2	7.14885	7.89809	6.91358
MCOLN3	5.87383	6.01977	5.99986
MCPH1	6.35489	6.30558	6.32084
MCRS1	7.82202	7.79512	7.81118
MCTP1	5.38448	5.35505	5.35681
MCTP2	5.36345	5.47497	5.30401
MCTS1	6.54614	6.57278	6.47957
MCU	6.86342	6.97554	6.91734
MCUR1	8.30491	8.81051	8.42464
MDC1	7.73916	7.94032	7.84864
MDFI	5.6893	5.67724	5.69571
MDFIC	6.46612	6.57582	6.06838
MDGA1	5.72769	5.67675	5.705
MDGA2	5.36713	5.47662	5.37839
MDH1	10.9974	11.2655	10.8968
MDH1B	5.53226	5.4222	5.59959
MDH2	12.1777	12.4706	12.3712
MDK	5.84063	5.97288	5.82636
MDM1	5.59803	5.5939	5.61362
MDM2	5.486	5.49416	5.53422
MDN1	5.82048	5.96705	5.88096
MDP1	7.66107	7.19415	7.7788
ME1	6.16998	6.7951	6.13284
ME2	7.22646	7.86131	7.21981
ME3	5.65809	5.66436	5.66649
MEA1	8.29928	8.40965	8.51586
MEAF6	6.02762	5.90269	6.12332
MECOM	6.49791	6.54072	6.57692
MECP2	6.31558	6.30089	6.4143
MECR	5.56073	5.59131	5.52347
MED1	6.89091	7.13191	7.02687
