	Cluster_0	Cluster_1	Cluster_2
SLC45A1	5.65039	5.5708	5.54167
SLC45A2	5.39669	5.42278	5.40861
SLC45A3	6.77274	6.98164	7.14966
SLC45A4	6.58669	6.68511	7.02778
SLC46A2	6.317	6.38021	6.27159
SLC47A2	5.35018	5.33136	5.31299
SLC48A1	7.38175	7.16967	6.75633
SLC4A10	5.28935	5.29147	5.30826
SLC4A11	6.33025	6.96331	7.33172
SLC4A1AP	6.49566	6.55199	6.78646
SLC4A2	7.49775	7.38492	7.55323
SLC4A3	5.80287	5.7581	5.88963
SLC4A4	5.55741	5.46678	5.45817
SLC4A5	5.3897	5.3655	5.38839
SLC4A7	7.91839	7.53085	7.36004
SLC4A8	5.69777	5.57189	5.44541
SLC4A9	5.27614	5.28317	5.2696
SLC50A1	8.79878	8.64474	8.47035
SLC52A1	5.697	5.61233	5.75681
SLC52A2	9.03436	9.16392	9.54827
SLC52A3	6.57093	6.30983	6.29984
SLC5A1	6.10806	6.44608	6.68813
SLC5A10	5.3862	5.34587	5.35035
SLC5A11	5.44214	5.60655	5.43811
SLC5A12	5.34134	5.34249	5.30641
SLC5A2	5.38448	5.38325	5.3776
SLC5A4	5.29344	5.29105	5.25984
SLC5A5	5.27185	5.25583	5.26583
SLC5A6	9.24642	9.63183	10.3924
SLC5A7	5.33128	5.32622	5.33377
SLC5A9	5.41079	5.40707	5.4225
SLC6A1	5.58159	5.54106	5.57991
SLC6A10P	5.54334	5.54406	5.65948
SLC6A11	5.54016	5.53737	5.60043
SLC6A13	6.3557	6.32863	6.1772
SLC6A15	5.47303	5.47506	5.72433
SLC6A16	5.82208	6.20458	6.19656
SLC6A17	5.45847	5.58369	5.62735
SLC6A18	5.5737	5.45124	5.54141
SLC6A19	5.29569	5.31131	5.2931
SLC6A2	5.47263	5.47446	5.51945
SLC6A20	5.44407	5.45447	5.44252
SLC6A4	6.10896	5.53509	5.4384
SLC6A6	5.75547	5.87828	5.75686
SLC6A7	5.47266	5.46137	5.45541
SLC6A8	6.67145	6.44807	6.99239
SLC6A9	5.48512	5.50211	5.52723
SLC7A1	8.36052	8.41663	9.03641
SLC7A11	5.36973	5.39898	5.39019
SLC7A14	5.41943	5.44193	5.42545
SLC7A2	5.50579	5.403	5.35544
SLC7A3	5.48025	5.46496	5.44524
SLC7A4	5.78043	5.45506	5.4685
SLC7A5	7.87162	8.75735	10.2863
SLC7A5P2	5.73401	5.7151	5.7856
SLC7A6	6.52675	6.96097	6.70098
SLC7A6OS	5.93415	6.10172	6.17104
SLC7A7	8.17952	9.05522	8.59132
SLC7A8	5.70764	5.58966	5.47066
SLC7A9	6.43099	6.1681	6.26719
SLC8A1	5.48577	5.55373	5.51231
SLC8A2	5.6497	5.52305	5.39785
SLC8A3	5.38784	5.41114	5.36033
SLC8B1	8.32496	8.59761	8.21341
SLC9A1	9.05214	8.95486	8.65995
SLC9A2	5.81326	6.10533	5.67487
SLC9A3	5.43222	5.46371	5.49426
SLC9A3R1	11.1615	10.2486	9.66281
SLC9A3R2	5.92143	5.75393	5.59603
SLC9A5	5.55398	5.60515	5.47842
SLC9A6	5.32119	5.33581	5.30869
SLC9A7	5.89326	5.99875	5.99794
SLC9A8	6.4996	6.29175	6.3671
SLC9A9	6.28773	7.02059	6.36271
SLC9B1	5.47125	5.46954	5.44268
SLC9B2	5.58536	5.68976	5.70177
SLC9C1	5.41556	5.42013	5.4419
SLC9C2	5.35144	5.33223	5.35327
SLCO1A2	5.27984	5.27887	5.53615
SLCO1B1	5.37275	5.41951	5.3726
SLCO1B3	5.28105	5.27895	5.36042
SLCO1C1	5.36992	5.43812	5.36155
SLCO2A1	8.20272	8.81226	7.75084
SLCO2B1	7.95872	8.86274	8.20409
SLCO3A1	6.04817	6.18758	6.03981
SLCO4A1	5.88295	5.98411	6.25106
SLCO4C1	5.4401	5.45454	5.52825
SLCO5A1	5.39105	5.56662	5.76405
SLCO6A1	5.29195	5.28315	5.30862
SLFN11	6.98624	7.71811	7.33619
SLFN12	5.79758	5.93907	5.83859
SLFN12L	5.32999	5.32486	5.35436
SLFN5	5.96725	6.43827	6.11092
SLFNL1	5.36682	5.37046	5.3975
SLIRP	11.322	11.1414	11.1024
SLIT1	5.45676	5.46057	5.40494
SLIT2	7.38274	7.69751	7.02103
SLIT3	6.80852	7.19255	6.32171
SLITRK1	5.42016	5.40585	5.38238
SLITRK3	5.45636	5.42427	5.41855
SLITRK4	6.26965	6.37479	6.4883
SLITRK5	5.47094	5.57764	5.57227
SLITRK6	5.82658	5.41994	5.49092
SLK	7.17619	7.2107	7.02237
SLMAP	8.70888	8.41061	8.24716
SLMO1	5.89014	5.77046	6.39548
SLMO2	8.0072	7.95182	8.45214
SLN	5.69699	5.65031	5.768
SLPI	6.76217	7.66496	9.00197
SLTM	8.22396	8.03301	7.81939
SLU7	8.06818	7.98699	7.80709
SLURP1	5.41802	5.78493	5.9522
SLX4	7.32854	7.17844	6.98609
SLX4IP	7.11052	6.83565	6.85849
SMAD1	5.54594	5.54351	5.48104
SMAD2	5.46333	5.45462	5.45027
SMAD3	7.79718	7.4675	7.27251
SMAD4	8.41987	8.35758	8.63806
SMAD5	8.41346	8.11411	8.05923
SMAD5-AS1	5.59832	5.62202	5.6222
SMAD7	6.62898	6.62042	6.7422
SMAD9	5.48233	5.58569	5.53516
SMAGP	5.93969	5.97033	6.34358
SMAP1	6.73398	6.88819	7.02118
SMAP2	8.50481	8.97807	8.28043
SMARCA1	6.70396	6.48492	6.52783
SMARCA2	7.41352	7.36308	7.33931
SMARCA4	9.64504	9.59278	10.0382
SMARCA5	6.81245	6.8513	6.94442
SMARCAD1	6.95999	6.8363	6.86392
SMARCAL1	8.07135	8.13042	8.15337
SMARCB1	7.84219	7.96478	8.09988
SMARCC1	9.03615	8.88795	9.20481
SMARCC2	7.15925	6.97403	6.94995
SMARCD1	7.3424	7.29088	7.33886
SMARCD2	6.70055	6.76851	6.89505
SMARCD3	6.30476	6.01984	6.31535
SMARCE1	8.16422	7.92742	7.76857
SMC1A	5.9928	5.86196	5.8154
SMC1B	5.52744	5.61331	5.73729
SMC2	5.79076	5.81501	6.0107
SMC3	6.80723	6.72018	6.88297
SMC4	5.6582	5.64711	5.85412
SMC5	5.34556	5.36655	5.34209
SMC6	6.35098	6.45113	6.3655
SMCO3	5.37188	5.2658	5.28749
SMCO4	7.29131	8.34511	8.2968
SMCP	5.46481	5.49362	5.46415
SMCR8	5.3072	5.33954	5.3126
SMEK1	6.19069	6.14682	6.01209
SMEK3P	5.33889	5.3342	5.33295
SMG1	8.12527	7.9118	8.00613
SMG5	8.23903	8.18846	8.7975
SMG6	5.6531	5.64996	5.65638
SMG7	7.24907	7.13241	7.19002
SMG8	6.40483	6.47777	6.43819
SMG9	6.5798	6.55325	6.63968
SMIM11	6.57039	6.30695	6.42352
SMIM14	10.7795	10.4823	9.19814
SMIM19	9.55078	9.31866	9.43905
SMIM21	5.32838	5.32211	5.34093
SMIM24	5.48919	5.46531	5.48725
SMIM5	5.40091	5.46094	5.44461
SMIM7	8.36	8.1003	7.97444
SMIM8	5.8912	5.86441	6.11132
SMN2	5.69534	5.68913	5.6551
SMNDC1	7.10501	7.21153	7.35081
SMO	6.17003	6.1508	6.82723
SMOC1	5.3631	5.34612	5.41287
SMOC2	8.59754	8.41322	7.6043
SMOX	6.16756	6.6067	6.92789
SMPD1	6.16778	6.22079	6.02398
SMPD2	6.39345	6.25446	6.27797
SMPD3	5.72504	5.67743	5.53924
SMPD4	5.4217	5.41288	5.43567
SMPDL3A	6.30773	6.63401	6.30724
SMPDL3B	6.13092	5.94698	6.44412
SMPX	5.32921	5.33892	5.37839
SMR3A	5.41373	5.4282	5.48355
SMR3B	5.29008	5.30694	5.34052
SMS	9.50215	9.28579	9.80355
SMTN	5.71068	5.77458	5.80114
SMTNL1	5.53455	5.55337	5.5538
SMTNL2	5.28257	5.36294	5.4048
SMU1	6.53108	6.53122	6.74726
SMURF1	5.58967	5.5637	5.64098
SMURF2	5.47208	5.48061	5.49481
SMYD2	7.79576	7.83811	8.3719
SMYD3	8.8288	8.66121	8.31804
SMYD4	7.18949	7.15526	7.21879
SMYD5	5.84445	5.76465	5.89082
SNAI1	5.35907	5.38879	5.40478
SNAI2	7.07255	7.5619	7.23497
SNAI3	5.5627	5.67244	5.5613
SNAP23	7.0013	7.10399	6.67691
SNAP25	6.13368	5.95532	5.96955
SNAP29	7.35584	7.09379	6.9415
SNAP47	7.23296	6.92106	7.28813
SNAP91	5.53634	5.68886	5.8183
SNAPC2	8.25682	7.67637	7.59378
SNAPC3	7.26244	7.11765	7.51155
SNAPC4	8.72162	8.57684	8.81949
SNAPC5	6.3144	6.36206	6.3344
SNAPIN	6.30004	6.15781	6.22266
SNCA	6.06972	6.43049	6.05938
SNCAIP	6.45398	6.84405	6.37643
SNCB	5.32744	5.3541	5.32896
SNCG	6.1803	6.12748	5.86393
SND1	9.1225	9.21504	9.37147
SNED1	5.48872	5.48601	5.47314
SNF8	7.68175	7.88284	7.68864
SNHG11	7.30784	6.96944	6.84917
SNHG15	7.24062	7.1927	7.58562
SNHG5	9.90806	9.68854	10.0511
SNHG8	5.53662	5.53901	5.52442
SNIP1	6.86617	6.83047	7.03837
SNN	6.03716	6.13786	6.11497
SNORA10	6.07161	6.04029	6.31174
SNORA25	6.9909	7.19214	7.29695
SNORA32	5.62715	5.64954	5.74008
SNORA33	6.51705	6.62289	6.91491
SNORA65	5.80426	5.82147	6.00559
SNORA7B	6.91991	6.87739	6.88088
SNORD100	5.88817	5.95831	6.15318
SNORD101	5.39188	5.35187	5.38807
SNORD107	5.35115	5.34122	5.34257
SNORD108	5.39605	5.41672	5.40105
SNORD109B	5.61972	5.60453	5.5952
SNORD116-2	5.41296	5.4257	5.4599
SNORD116-4	5.24776	5.23632	5.26625
SNORD123	6.42765	6.47063	6.18101
SNORD15A	5.26882	5.26029	5.2647
SNORD15B	5.7332	5.71623	5.89912
SNORD16	5.65689	5.7877	5.7159
SNORD18B	5.32104	5.30675	5.34317
SNORD18C	5.31165	5.3089	5.33225
SNORD21	5.74873	5.8281	5.99472
SNORD25	5.81565	5.77556	5.97924
SNORD26	5.40377	5.41911	5.36353
SNORD27	5.33258	5.33054	5.39495
SNORD28	5.26552	5.24679	5.27512
SNORD30	5.69206	5.70648	5.9371
SNORD31	6.59068	6.54031	6.71319
SNORD32A	6.03069	5.87171	5.93387
SNORD33	6.54052	6.52082	6.62362
SNORD34	5.61626	5.56061	5.67238
SNORD35A	5.69779	5.69638	5.88485
SNORD35B	6.13361	6.0806	6.21769
SNORD36A	5.79925	5.78412	6.00474
SNORD36C	6.05352	6.02939	6.04205
SNORD38A	5.7789	5.76875	5.95036
SNORD38B	5.4094	5.41357	5.4717
SNORD42A	5.1913	5.18916	5.16451
SNORD42B	5.53372	5.53632	5.58219
SNORD46	5.66961	5.7888	6.0101
SNORD48	5.81399	5.7508	5.97939
SNORD4A	6.34854	6.25887	6.32119
SNORD4B	5.73591	5.70334	5.74369
SNORD54	5.3274	5.33764	5.34389
SNORD56	5.98157	6.00879	6.30283
SNORD56B	5.42271	5.41938	5.3973
SNORD68	6.35032	6.61341	6.84226
SNORD73A	5.48272	5.43303	5.44964
SNORD83A	5.31288	5.31719	5.34466
SNPH	5.4697	5.48703	5.39511
SNRK	7.97017	8.06161	7.7176
SNRNP200	6.63377	6.54176	6.4092
SNRNP25	9.95906	9.6094	9.51186
SNRNP35	6.22685	6.09689	6.1256
SNRNP40	8.15207	8.19672	8.26255
SNRNP48	6.12789	5.94766	6.08794
SNRNP70	7.66126	7.12859	7.54455
SNRPA	8.06373	7.99866	8.44166
SNRPA1	10.0531	10.1561	10.6235
SNRPB	10.4228	10.3069	10.6582
SNRPB2	9.52453	9.58248	9.77365
SNRPC	8.44478	8.42305	8.89929
SNRPD1	6.30989	6.19894	6.53939
SNRPD2	8.45399	8.02245	8.61573
SNRPD3	6.86539	6.85588	7.11871
SNRPE	5.55247	5.46612	5.52026
SNRPF	10.1905	10.0965	10.446
SNRPG	11.4292	11.4198	11.8065
SNRPN	5.40558	5.38157	5.41141
SNTA1	7.11162	7.08549	7.00565
SNTB1	6.38689	6.91924	7.06428
SNTB2	7.7497	7.99836	7.68952
SNTG1	5.28226	5.25454	5.27302
SNTG2	5.41811	5.43116	5.4469
SNTN	5.38641	5.38005	5.38716
SNUPN	8.20627	8.03479	8.13883
SNW1	6.27734	6.21218	6.17457
SNX1	6.56626	6.37061	6.34392
SNX10	6.53382	6.90567	6.72458
SNX11	6.70727	6.73919	6.62762
SNX12	6.02432	6.07218	6.12233
SNX13	6.71644	6.74913	6.66087
SNX14	5.52087	5.51003	5.49516
SNX15	5.73582	5.69667	5.696
SNX16	6.16916	6.09794	6.22511
SNX17	9.30037	9.44673	9.22118
SNX18	5.41494	5.41367	5.45742
SNX19	7.05318	7.03514	6.93144
SNX2	8.64364	8.83652	8.33746
SNX20	5.45721	5.54056	5.49584
SNX21	5.5256	5.54084	5.48845
SNX22	5.48631	5.53646	5.66876
SNX24	5.96498	5.77239	5.79737
SNX25	6.46412	6.32437	6.12562
SNX27	9.33072	8.98038	9.09463
SNX29	6.9113	7.1733	6.68794
SNX3	8.27569	8.56614	8.50575
SNX30	7.09119	7.32041	6.93334
SNX31	5.43349	5.52946	5.44082
SNX32	5.41248	5.4415	5.41152
SNX33	7.20518	7.11261	6.93067
SNX4	7.80139	7.67733	7.8037
SNX5	7.26627	7.51818	7.4021
SNX7	5.95677	5.9957	6.14022
SNX8	7.48473	7.76241	8.00632
SNX9	5.24259	5.19789	5.24031
SOAT2	5.38657	5.41912	5.38712
SOBP	5.6755	5.79344	5.83793
SOCS1	6.00532	6.45605	6.33272
SOCS2	7.27065	7.49312	6.65753
SOCS3	5.84041	6.13532	6.01423
SOCS4	5.72115	5.70004	5.68028
SOCS5	5.6848	5.73948	5.74647
SOCS6	5.69923	5.62194	5.68044
SOCS7	5.56408	5.6003	5.62481
SOD1	12.3054	12.1915	12.22
SOD2	7.18653	8.22218	8.70605
SOD3	5.86356	6.37085	5.98577
SOGA1	6.59957	6.39593	6.3369
SOGA3	5.32388	5.332	5.30593
SOHLH1	5.28333	5.34657	5.28724
SON	6.68436	6.75834	6.84684
SORBS1	6.16158	6.06116	6.08247
SORBS2	6.4161	6.23221	6.59604
SORBS3	5.61461	5.6412	5.66636
SORCS1	5.94153	5.51521	5.55882
SORCS2	5.91965	5.89324	5.52534
SORCS3	5.49901	5.50574	5.49966
SORD	6.53056	6.22439	6.03847
SORL1	7.26906	7.03493	6.72725
SORT1	8.54298	8.2784	8.64555
SOS1	6.00138	6.13927	6.26377
SOS2	6.06484	6.06215	5.95321
SOST	5.33208	5.34698	5.35435
SOSTDC1	6.02297	6.07561	7.37275
SOWAHA	6.38354	5.71315	5.48956
SOWAHB	5.29768	5.28252	5.29943
SOWAHC	8.85111	8.53724	8.59878
SOWAHD	5.45655	5.44811	5.41892
SOX1	5.29605	5.29696	5.29253
SOX10	5.86163	5.91709	8.25804
SOX11	5.60849	6.33889	6.24946
SOX13	8.08691	7.75463	7.59725
SOX14	5.61952	5.57897	5.55443
SOX15	5.93009	6.00188	6.16029
SOX17	5.99045	6.14253	5.7877
SOX18	8.85497	9.35299	8.59959
SOX2	5.54772	5.57275	5.55226
SOX21	5.50592	5.53015	5.63319
SOX3	5.44934	5.38338	5.43616
SOX30	5.47086	5.45887	5.45308
SOX4	8.50845	8.42882	9.24059
SOX5	5.37594	5.35906	5.36176
SOX6	5.27817	5.2891	5.32906
SOX7	5.77779	5.87309	5.89498
SOX8	6.08877	6.42823	7.83382
SOX9	7.86887	7.60106	8.85067
SP1	7.95406	7.87128	7.75149
SP100	6.46371	6.62519	6.39603
SP110	7.4978	7.75939	7.26732
SP140	5.57588	6.07591	5.76518
SP2	7.28593	7.2478	7.22639
SP3	5.81272	5.81184	5.83874
SP4	5.94226	6.06356	6.05494
SP5	6.18784	6.12734	6.09248
SP6	5.74349	5.83122	5.87921
SP7	5.37535	5.37411	5.3461
SP8	5.43828	5.44147	5.44245
SPACA1	5.48062	5.47018	5.49674
SPACA3	5.49448	5.5933	5.50041
SPACA4	5.4915	5.4602	5.47364
SPACA5	5.33797	5.3358	5.33517
SPACA5B	5.34218	5.34172	5.33829
SPACA7	5.31618	5.30697	5.28998
SPAG1	5.93304	5.73081	5.76606
SPAG11A	5.75429	5.85448	5.82998
SPAG11B	5.32381	5.31861	5.32413
SPAG16	5.85279	5.68469	5.80855
SPAG17	5.4448	5.34932	5.35523
SPAG4	6.01878	6.18009	6.13009
SPAG5	5.82895	5.82755	6.08857
SPAG6	5.79688	5.42697	5.37027
SPAG7	7.9762	7.99071	7.76904
SPAG8	5.36518	5.31867	5.28772
SPAG9	6.85631	7.14997	7.17157
SPAM1	5.32815	5.35361	5.30135
SPANXA1	5.55232	5.43629	5.5189
SPANXB2	5.57306	5.50035	5.5442
SPANXC	5.23973	5.256	5.23817
SPANXD	5.49158	5.44295	5.50502
SPANXF1	5.29517	5.29596	5.25508
SPANXN1	5.3268	5.32283	5.33296
SPANXN2	5.4081	5.42627	5.42784
SPANXN3	5.29599	5.29623	5.30253
SPANXN4	5.22936	5.24539	5.21701
SPANXN5	5.26088	5.28099	5.28525
SPARCL1	10.4348	10.7077	9.42764
SPAST	5.61509	5.62594	5.72267
SPATA1	5.32906	5.31739	5.32964
SPATA13	6.24544	6.41657	6.1238
SPATA16	5.29768	5.28161	5.30242
SPATA17	5.77032	5.50291	5.47329
SPATA18	6.88517	6.26444	6.22907
SPATA19	5.38403	5.38592	5.44076
SPATA2	7.02663	6.76416	6.75404
SPATA20	8.95767	8.58623	7.82983
SPATA21	5.26468	5.2656	5.2746
SPATA22	5.40689	5.44144	5.42618
SPATA25	5.38732	5.39814	5.3965
SPATA2L	7.17488	7.17552	7.22778
SPATA3	5.35197	5.36067	5.36208
SPATA31A2	5.33912	5.33737	5.32709
SPATA31A3	5.38031	5.36396	5.39506
SPATA31A5	5.34635	5.36081	5.35216
SPATA31D1	5.42838	5.44407	5.42988
SPATA31D3	5.32466	5.31436	5.31186
SPATA31D5P	5.57796	5.56609	5.57311
SPATA31E1	5.48628	5.46707	5.48256
SPATA32	5.46212	5.48104	5.44847
SPATA33	5.63933	5.55853	5.73765
SPATA4	5.62664	5.45961	5.45975
SPATA45	5.43302	5.43759	5.42277
SPATA5	5.46236	5.44569	5.47562
SPATA5L1	7.38065	7.25289	7.38231
SPATA6	6.08916	5.88901	5.87959
SPATA6L	5.39881	5.34351	5.35129
SPATA7	5.98549	5.92118	5.8006
SPATA8	5.5336	5.55927	5.50776
SPATA9	5.39393	5.40637	5.38041
SPATC1	5.37153	5.38435	5.36564
SPATC1L	6.18513	6.07347	6.25838
SPATS1	5.25777	5.27654	5.22053
SPATS2	6.48051	6.43291	6.59689
SPC25	6.03337	6.04121	6.50872
SPCS1	11.2213	11.0037	10.6026
SPCS2	8.76806	8.88551	8.77612
SPCS3	6.31096	6.5715	6.43318
SPDEF	10.1204	9.03561	6.53515
SPDL1	6.56692	6.67869	7.04076
SPDYA	5.39929	5.40889	5.40561
SPDYC	5.62519	5.68477	5.59015
SPDYE1	5.35072	5.35115	5.36865
SPDYE2	5.58292	5.60093	5.63851
SPDYE3	5.40317	5.42233	5.37756
SPDYE5	5.52207	5.50553	5.54482
SPDYE8P	5.47983	5.47248	5.48553
SPECC1	5.50152	5.54922	5.5606
SPECC1L	9.80784	9.66987	9.65533
SPEF1	5.73979	5.63437	5.55719
SPEF2	5.52957	5.42778	5.45095
SPEG	5.62606	5.59364	5.79087
SPEM1	5.38804	5.38358	5.37572
SPEN	9.09266	9.12015	9.04053
SPERT	5.42168	5.44768	5.48657
SPESP1	5.43514	5.44737	5.40072
SPG11	9.24701	8.95664	8.3723
SPG21	6.37151	6.48268	6.55201
SPG7	5.92612	6.00526	5.98039
SPHAR	5.67309	5.57646	5.65042
SPHK1	6.35189	6.51875	6.80035
SPHKAP	5.41141	5.40323	5.76737
SPI1	6.62755	7.21849	6.87152
SPIC	5.33864	5.34844	5.35379
SPIDR	7.29194	6.98363	7.27061
SPIN1	7.43686	7.23352	7.36242
SPIN2A	5.45623	5.44101	5.42143
SPIN2B	5.69233	5.67249	5.64941
SPIN3	6.65982	6.36646	6.42239
SPIN4	6.61644	6.55142	6.99435
SPINK1	5.52034	5.57473	5.75486
SPINK13	5.42699	5.37658	5.38797
SPINK14	5.4784	5.45972	5.456
SPINK2	5.49968	5.59097	5.47398
SPINK4	5.74706	5.36089	5.28874
SPINK5	5.45135	5.48201	5.52969
SPINK6	5.38482	5.43675	5.42754
SPINK7	5.35068	5.33791	5.33774
SPINK8	6.18235	7.18052	5.46365
SPINK9	5.46273	5.46761	5.45459
SPINT1	6.96695	6.70509	6.7994
SPINT2	11.9816	11.3364	11.8041
SPINT4	5.27585	5.28795	5.2862
SPIRE1	9.06746	8.77552	9.23848
SPIRE2	6.66967	6.29039	6.58869
SPN	5.44986	5.4836	5.45087
SPNS1	8.42171	8.44184	8.49963
SPNS3	5.49908	5.69893	5.51148
SPO11	5.46435	5.45789	5.45234
SPOCD1	6.14659	6.32906	6.07315
SPOCK1	8.13344	8.10887	7.49896
SPOCK2	7.67556	9.2135	8.70552
SPOCK3	5.22637	5.23042	5.21511
SPON1	7.8826	8.41327	7.55753
SPOP	7.86056	7.64483	7.42106
SPOPL	6.09192	5.88715	5.77329
SPP1	9.36265	9.50955	10.2531
SPP2	5.30137	5.32523	5.29329
SPPL2A	8.76255	9.17498	8.68237
SPPL2B	5.56903	5.5316	5.55241
SPR	8.17117	7.30274	7.3595
SPRED1	9.036	9.36247	9.20547
SPRED2	8.07366	7.92134	7.06797
SPRED3	5.44936	5.44185	5.44326
SPRN	5.42531	5.43294	5.4009
SPRR1A	5.62764	5.74161	5.88068
SPRR1B	5.59594	5.64687	5.74728
SPRR2A	5.34609	5.41512	5.49532
SPRR2B	5.41659	5.44069	5.44312
SPRR2D	5.24691	5.29732	5.43003
SPRR2E	5.32791	5.35133	5.39483
SPRR2F	5.29172	5.33297	5.48645
SPRR2G	5.46967	5.45833	5.45687
SPRR3	5.42118	5.59618	5.57858
SPRR4	5.46671	5.46872	5.46004
SPRTN	6.1515	6.12159	6.37799
SPRY1	8.08333	8.58695	7.67264
SPRY2	6.75504	7.22963	7.02161
SPRY3	5.42933	5.46152	5.48321
SPRY4	5.57994	5.60056	5.55035
SPRYD3	8.11018	7.82683	7.48412
SPRYD4	6.73488	6.80403	6.63119
SPSB1	7.46223	7.70835	7.9401
SPSB3	9.55002	9.2722	9.04152
SPSB4	5.50633	5.46429	5.51815
SPTA1	5.48283	5.57114	5.52582
SPTAN1	9.54485	9.27424	9.13802
SPTB	5.32446	5.33218	5.32643
SPTBN1	6.44087	6.5674	6.5949
SPTBN2	5.99638	5.98402	6.26219
SPTBN4	5.55007	5.42236	5.3994
SPTBN5	5.84571	5.65029	5.76135
SPTLC1	6.85125	6.89326	6.94551
SPTLC2	6.75505	6.71262	6.1605
SPTLC3	5.99434	5.85898	5.99207
SPTSSA	8.41303	8.46523	7.9987
SPTSSB	5.6847	5.82179	5.43385
SPTY2D1	6.76036	6.65759	6.70261
SPX	5.40899	5.58453	5.46334
SPZ1	5.39472	5.39039	5.39303
SQLE	7.96293	8.06538	8.58248
SQRDL	7.93937	8.08466	7.5437
SQSTM1	10.7538	10.7644	10.4114
SRA1	6.78486	6.68003	6.72297
SRBD1	7.62247	7.73181	7.49849
SRC	6.86153	6.87634	7.05209
SRCAP	5.98836	5.85655	5.92812
SRCIN1	5.42203	5.4165	5.45288
SRCRB4D	5.36515	5.37275	5.37911
SRD5A1	6.42265	7.11699	7.39129
SRD5A2	5.42543	5.47363	5.4625
SRD5A3	5.84144	5.99111	5.84436
SREBF1	7.98218	7.32072	7.07094
SREBF2	5.6131	5.64031	5.64192
SREK1	6.38783	6.21037	6.15855
SREK1IP1	5.59535	5.58034	5.55581
SRFBP1	7.2237	7.13976	6.99393
SRGAP1	7.50699	7.32535	6.97631
SRGAP2	5.82183	5.84428	5.89218
SRGAP3	5.91869	5.78556	5.79093
SRGN	9.01583	10.4229	9.67038
SRI	6.0391	6.04144	6.11645
SRL	5.63766	5.72278	5.5089
SRM	8.34481	8.70121	8.71253
SRMS	5.54001	5.50351	5.38834
SRP14	11.9056	11.7647	11.4391
SRP19	8.93516	8.92169	8.79982
SRP54	7.72675	7.63517	7.48786
SRP68	9.2704	9.17518	9.32765
SRP72	7.59498	7.63631	7.71989
SRP9	11.0208	10.6711	10.7705
SRPK1	8.2705	8.42831	9.25416
SRPK2	6.14765	6.05563	6.10508
SRPK3	5.83822	6.06244	5.95029
SRPR	8.38707	8.60382	8.52123
SRPRB	9.79419	9.94545	10.1176
SRPX	7.89699	8.86711	8.06916
SRPX2	7.28067	7.46757	7.1684
SRR	6.21408	5.99516	5.94392
SRRD	6.64345	6.69739	6.78981
SRRM1	7.90098	7.9419	7.94663
SRRM2	11.3787	10.9685	10.8904
SRRM3	5.58347	5.4852	5.46842
SRRM4	5.38893	5.39922	5.37923
SRRT	10.5698	10.3833	10.6346
SRSF1	9.88957	9.73477	9.92431
SRSF10	5.86705	5.8732	5.92647
SRSF11	6.02032	5.98781	6.06645
SRSF12	5.40656	5.50236	6.11293
SRSF2	10.9321	10.8513	11.1043
SRSF3	6.66589	6.62159	6.66427
SRSF4	10.1215	10.1569	10.2251
SRSF5	10.0211	9.73155	9.33703
SRSF6	8.54541	8.29459	8.16306
SRSF7	9.2871	9.08185	9.0573
SRSF9	10.7619	10.6419	10.7194
SRXN1	6.38845	6.33093	6.29701
SRY	5.39743	5.35907	5.37205
SS18	7.58693	7.39141	7.71277
SS18L1	6.29618	6.23753	6.38317
SS18L2	10.7584	10.668	10.7034
SSB	7.12409	7.11426	7.28068
SSBP1	10.4704	10.4318	10.8634
SSBP2	7.95902	7.82045	7.37457
SSBP3	5.71598	5.70037	5.77324
SSBP4	7.06878	6.78315	6.62869
SSH1	5.98696	6.08015	6.09018
SSH2	7.43956	7.88769	7.41915
SSH3	7.15814	6.70502	6.57571
SSNA1	7.98534	7.83767	7.87184
SSPN	7.36134	7.48261	7.3806
SSR1	7.63077	7.77394	7.87047
SSR2	9.95974	9.93524	10.0894
SSR3	6.20188	6.23966	6.25363
SSR4	11.9044	12.2276	12.0562
SSR4P1	5.9563	5.93119	6.254
SSRP1	6.50183	6.43987	6.92193
SSSCA1	6.50822	6.47205	6.4472
SST	5.24557	5.27457	5.3264
SSTR1	5.36393	5.36108	5.36219
SSTR4	5.36779	5.36479	5.34384
SSTR5	5.27125	5.283	5.2504
SSU72	10.9393	11.0191	11.1729
SSUH2	5.83027	5.7858	5.73271
SSX1	5.31355	5.30525	5.30939
SSX2	5.33688	5.36314	5.34646
SSX2IP	5.91456	5.70112	5.95183
SSX3	5.43633	5.42022	5.47295
SSX4	5.31039	5.32001	5.3109
SSX4B	5.36691	5.38176	5.39472
SSX5	5.37174	5.37813	5.38102
SSX6	5.3409	5.32729	5.35853
SSX7	5.28423	5.28837	5.30347
SSX9	5.23735	5.24854	5.23678
ST13	9.08508	8.96143	9.06205
ST13P4	6.18008	6.14727	6.23577
ST14	7.61091	7.84914	8.40151
ST18	5.27621	5.29888	5.27712
ST3GAL1	7.26781	7.22634	6.95592
ST3GAL2	6.03643	6.3715	6.20484
ST3GAL3	6.27053	6.2307	6.34287
ST3GAL4	6.27922	6.24948	6.76104
ST3GAL5	6.80791	7.34157	6.57065
ST3GAL6	6.39993	6.58113	6.95128
ST5	6.55088	6.52453	6.8678
ST6GAL1	6.99737	7.63835	7.20119
ST6GAL2	5.34036	5.34054	5.3379
