	Cluster_0	Cluster_1	Cluster_2
DOK6	5.54513782051282	5.5683796296296295	5.596270526315789
DOLK	7.340203846153847	7.581905555555556	7.437816315789474
DOLPP1	7.211430128205127	7.320327314814815	7.233699473684211
DONSON	5.991410897435898	5.817467129629629	5.763072105263157
DOPEY1	6.470003846153846	6.400841666666667	6.434144210526315
DOPEY2	6.740595512820514	6.851219444444445	6.839657894736844
DOT1L	5.566071153846154	5.539289814814815	5.504311578947368
DPAGT1	7.9402474358974375	7.728700462962963	7.802322631578948
DPCR1	5.468158974358974	5.460784259259259	5.443236315789473
DPEP1	5.55205705128205	5.467568518518518	5.5219231578947365
DPEP3	5.460271794871795	5.414403703703703	5.440758947368422
DPF1	5.501044230769231	5.508274537037037	5.457459473684211
DPF2	8.752169871794873	8.83237962962963	8.838145263157896
DPF3	5.512701923076923	5.472523148148149	5.469092631578947
DPH1	5.748300641025641	5.7863240740740745	5.752713684210527
DPH2	5.825658333333333	5.6544995370370374	5.645588947368421
DPH3	7.453053846153845	6.90395787037037	6.970871052631578
DPH5	8.018055128205129	7.880037962962963	7.9824873684210536
DPH7	5.971526282051283	6.016417129629629	5.988135789473685
DPM1	9.354134615384615	8.995959259259259	9.025943684210525
DPM2	7.49528717948718	7.732268981481481	7.556665789473685
DPM3	8.926870512820514	9.212255092592592	9.04402789473684
DPP10	5.359259615384616	5.342437962962963	5.33385947368421
DPP3	6.9044583333333325	7.119436111111111	6.853375789473684
DPP4	5.815301923076924	5.580684722222222	5.7078531578947365
DPP6	5.417449358974359	5.410743981481481	5.4159152631578955
DPP7	7.210203846153847	7.600551851851852	7.277083684210527
DPP8	7.08243717948718	7.398681481481481	7.295377368421052
DPP9	8.116542948717948	8.483305092592593	8.382894736842104
DPPA2	5.420022435897436	5.420913888888888	5.381372631578948
DPPA3	5.332221153846155	5.351201388888889	5.341515263157895
DPPA5	5.335841025641026	5.337091203703705	5.337684736842105
DPRX	5.383089102564102	5.4007606481481485	5.386702631578946
DPT	7.548379487179487	6.8236129629629625	7.831228947368421
DPY19L1	7.6415974358974355	7.394058796296297	7.588049473684212
DPY19L2	5.614257051282052	5.68644537037037	5.611885263157894
DPY19L2P2	5.3311179487179485	5.378630555555556	5.36545894736842
DPY19L2P4	5.691417307692308	6.088836574074073	5.900592105263159
DPY19L3	5.6956096153846145	5.774327314814815	5.766608421052632
DPY19L4	6.909534615384616	7.050539351851852	6.872833684210526
DPY30	8.229230769230771	8.11395462962963	8.082794736842105
DPYD	6.443528205128205	6.083855555555556	6.3260226315789465
DPYS	5.477400641025641	5.338750462962963	5.396104210526315
DPYSL2	10.229807692307691	9.475923611111112	10.142027368421052
DPYSL3	10.561240384615385	9.73521574074074	10.707143157894736
DPYSL4	6.546726923076922	6.372888425925926	6.62476947368421
DPYSL5	5.571846794871795	5.5977125	5.575230000000001
